round_id,crashed_at,total_bank_usd,users_count,start_at,profit_loss
6996655,1.65,85.48,32,2025-09-10T11:18:03.580600+00:00,47.0388
6996656,1.0,216.98,61,2025-09-10T11:18:22.974800+00:00,216.98
6996657,1.56,283.98,79,2025-09-10T11:18:36.301700+00:00,36.2058
6996658,4.24,178.11,54,2025-09-10T11:18:55.162300+00:00,-118.8051
6996659,2.17,107.12,34,2025-09-10T11:19:26.552300+00:00,-32.1222
6996660,5.25,141.3,41,2025-09-10T11:19:49.382400+00:00,-121.8254
6996661,1.14,75.06,37,2025-09-10T11:20:23.310800+00:00,63.9943
6996662,3.74,240.73,75,2025-09-10T11:20:38.112300+00:00,-207.1298
6996663,30.33,128.61,42,2025-09-10T11:21:07.838100+00:00,-111.9943
6996664,5.39,105.57,34,2025-09-10T11:22:03.972500+00:00,-68.4636
6996665,1.24,120.45,38,2025-09-10T11:22:38.357700+00:00,62.8056
6996666,3.6,260.02,72,2025-09-10T11:22:54.251000+00:00,-156.8722
6996667,20.16,118.25,39,2025-09-10T11:23:23.547000+00:00,-133.2481
6996668,1.0,98.18,39,2025-09-10T11:24:14.428200+00:00,98.18
6996669,5.21,260.49,93,2025-09-10T11:24:27.684800+00:00,-216.9247
6996670,2.12,120.4,39,2025-09-10T11:25:01.621800+00:00,-23.1622
6996671,1.36,134.77,39,2025-09-10T11:25:24.154700+00:00,64.5852
6996672,10.78,250.88,72,2025-09-10T11:25:41.225500+00:00,-184.4111
6996673,1.0,106.06,40,2025-09-10T11:26:24.303700+00:00,106.06
6996674,1.06,207.69,66,2025-09-10T11:26:37.615400+00:00,192.6814
6996675,1.0,245.02,76,2025-09-10T11:26:51.625500+00:00,245.02
6996676,1.37,236.14,74,2025-09-10T11:27:04.955200+00:00,126.3877
6996677,17.08,227.34,61,2025-09-10T11:27:22.198500+00:00,-192.1211
6996678,3.46,132.47,42,2025-09-10T11:28:10.994800+00:00,-32.8657
6996679,1.96,94.12,35,2025-09-10T11:28:39.671500+00:00,28.7166
6996680,1.02,129.96,53,2025-09-10T11:29:01.344200+00:00,128.2531
6996681,1.51,273.89,80,2025-09-10T11:29:14.895300+00:00,103.03
6996682,2.66,256.61,69,2025-09-10T11:29:33.386300+00:00,-88.3366
6996683,4.32,86.32,30,2025-09-10T11:29:58.792100+00:00,-104.0959
6996684,1.69,101.02,35,2025-09-10T11:30:30.339200+00:00,48.0338
6996685,1.06,241.93,65,2025-09-10T11:30:50.086200+00:00,197.8435
6996686,5.84,186.32,68,2025-09-10T11:31:04.056100+00:00,-166.8261
6996687,1.97,97.23,28,2025-09-10T11:31:39.373700+00:00,35.9716
6996688,1.04,106.35,39,2025-09-10T11:32:01.019000+00:00,91.0182
6996689,243.24,222.18,68,2025-09-10T11:32:14.641000+00:00,-219.7428
6996690,1.15,101.88,35,2025-09-10T11:33:36.908600+00:00,88.2318
6996691,1.66,296.17,86,2025-09-10T11:33:51.908400+00:00,95.8755
6996692,1.0,212.24,55,2025-09-10T11:34:11.651000+00:00,212.24
6996693,7.93,234.19,64,2025-09-10T11:34:24.949400+00:00,-238.997
6996694,3.05,104.1,37,2025-09-10T11:35:04.122300+00:00,-41.1151
6996695,5.81,108.55,35,2025-09-10T11:35:31.299100+00:00,-113.1502
6996696,1.15,69.73,32,2025-09-10T11:36:06.570100+00:00,61.953
6996697,2.92,233.0,73,2025-09-10T11:36:21.574100+00:00,-46.8424
6996698,2.53,97.68,39,2025-09-10T11:36:48.179500+00:00,-24.3844
6996699,1.11,126.64,38,2025-09-10T11:37:12.971200+00:00,124.1837
6996700,1.0,259.13,78,2025-09-10T11:37:27.483300+00:00,259.13
6996701,7.16,247.99,79,2025-09-10T11:37:40.910900+00:00,-198.6111
6996702,1.89,128.39,47,2025-09-10T11:38:18.734100+00:00,60.3707
6996703,5.72,177.83,51,2025-09-10T11:38:40.013800+00:00,-140.425
6996704,2.89,104.53,36,2025-09-10T11:39:15.160200+00:00,-6.7936
6996705,1.73,91.5,32,2025-09-10T11:39:41.620900+00:00,20.1096
6996706,1.82,186.4,61,2025-09-10T11:40:01.620000+00:00,36.0289
6996707,2.62,183.05,59,2025-09-10T11:40:22.329700+00:00,-38.3258
6996708,1.62,117.96,41,2025-09-10T11:40:47.573700+00:00,37.9571
6996709,1.67,214.42,61,2025-09-10T11:41:06.898900+00:00,45.6613
6996710,1.12,228.27,63,2025-09-10T11:41:26.512700+00:00,172.5991
6996711,2.49,239.3,73,2025-09-10T11:41:41.296400+00:00,-44.4826
6996712,1.04,123.23,47,2025-09-10T11:42:05.939600+00:00,123.23
6996713,8.7,253.62,77,2025-09-10T11:42:19.603400+00:00,-183.2469
6996714,4.49,112.26,40,2025-09-10T11:43:00.018900+00:00,-80.2738
6996715,1.73,147.23,40,2025-09-10T11:43:32.018900+00:00,44.396
6996716,2.59,160.28,50,2025-09-10T11:43:52.048100+00:00,-29.1082
6996717,1.07,107.08,44,2025-09-10T11:44:17.139600+00:00,96.253
6996718,1.0,260.8,81,2025-09-10T11:44:31.228100+00:00,260.8
6996719,7.72,238.7,78,2025-09-10T11:44:44.682400+00:00,-150.1387
6996720,1.0,140.43,40,2025-09-10T11:45:23.554100+00:00,140.43
6996721,13.37,301.17,92,2025-09-10T11:45:36.743300+00:00,-238.6288
6996722,1.75,124.16,37,2025-09-10T11:46:22.531600+00:00,19.8032
6996723,5.06,325.9,51,2025-09-10T11:46:42.734700+00:00,-199.5713
6996724,1.67,257.32,40,2025-09-10T11:47:16.203500+00:00,-34.1641
6996725,1.0,178.73,49,2025-09-10T11:47:35.760100+00:00,178.73
6996726,1.84,452.22,73,2025-09-10T11:47:49.066200+00:00,-5.712
6996727,6.7,130.63,43,2025-09-10T11:48:09.910000+00:00,-70.3094
6996728,1.19,140.05,42,2025-09-10T11:48:46.988200+00:00,97.1419
6996729,1.43,303.66,81,2025-09-10T11:49:02.377400+00:00,167.9416
6996730,1.55,600.01,67,2025-09-10T11:49:20.153400+00:00,-71.7775
6996731,1.16,243.27,63,2025-09-10T11:49:38.877700+00:00,157.1084
6996732,3.97,282.27,74,2025-09-10T11:49:54.048900+00:00,-183.3983
6996733,1.12,114.09,38,2025-09-10T11:50:24.532600+00:00,100.2358
6996734,2.21,681.18,71,2025-09-10T11:50:39.225800+00:00,-296.2729
6996735,6.88,115.8,45,2025-09-10T11:51:02.383700+00:00,-95.5002
6996736,1.0,94.85,38,2025-09-10T11:51:39.752800+00:00,94.85
6996737,2.58,221.85,69,2025-09-10T11:51:53.030800+00:00,-91.947
6996738,1.0,101.43,40,2025-09-10T11:52:18.140000+00:00,101.43
6996739,2.79,237.18,75,2025-09-10T11:52:31.400600+00:00,-106.6602
6996740,1.36,149.94,47,2025-09-10T11:52:57.394900+00:00,102.8242
6996741,1.24,225.86,61,2025-09-10T11:53:14.525100+00:00,146.0644
6996742,1.28,247.12,65,2025-09-10T11:53:30.416300+00:00,117.0218
6996743,2.21,281.74,75,2025-09-10T11:53:46.794300+00:00,-13.9266
6996744,1.32,216.03,42,2025-09-10T11:54:09.968000+00:00,166.2994
6996745,2.33,242.98,70,2025-09-10T11:54:26.588300+00:00,-2.8417
6996746,1.14,236.65,45,2025-09-10T11:54:50.358900+00:00,231.6284
6996747,702.8,301.31,76,2025-09-10T11:55:05.217900+00:00,-692.3977
6996748,3.67,130.7,43,2025-09-10T11:56:40.804600+00:00,-114.4633
6996749,1.26,135.62,48,2025-09-10T11:57:10.251300+00:00,100.2261
6996750,4.58,276.33,67,2025-09-10T11:57:26.448300+00:00,-104.621
6996751,1.29,113.33,43,2025-09-10T11:57:58.725700+00:00,74.2448
6996752,1.88,260.14,72,2025-09-10T11:58:15.220100+00:00,50.7121
6996753,2.19,171.98,45,2025-09-10T11:58:36.334800+00:00,-46.9482
6996754,1.73,125.48,46,2025-09-10T11:58:59.334500+00:00,19.8646
6996755,1.0,201.84,60,2025-09-10T11:59:19.351700+00:00,201.84
6996756,2.82,202.34,74,2025-09-10T11:59:32.664400+00:00,-74.6935
6996757,1.13,97.15,29,2025-09-10T11:59:58.830600+00:00,84.19
6996758,178.52,265.67,75,2025-09-10T12:00:13.490200+00:00,-194.1799
6996759,1.84,157.52,34,2025-09-10T12:01:31.826200+00:00,25.9587
6996760,1.84,185.11,49,2025-09-10T12:01:52.595000+00:00,40.2057
6996761,1.43,192.04,47,2025-09-10T12:02:13.417800+00:00,107.7081
6996762,1.38,295.29,66,2025-09-10T12:02:31.094400+00:00,104.3008
6996763,1.0,289.05,69,2025-09-10T12:02:48.351100+00:00,289.05
6996764,1.56,190.66,68,2025-09-10T12:03:01.745100+00:00,49.5651
6996765,1.45,248.98,77,2025-09-10T12:03:20.678700+00:00,143.6173
6996766,3.84,260.36,61,2025-09-10T12:03:38.605000+00:00,-182.4262
6996767,1.67,81.29,28,2025-09-10T12:04:08.639800+00:00,34.7327
6996768,1.18,224.59,57,2025-09-10T12:04:28.179500+00:00,161.9248
6996769,18.66,232.31,68,2025-09-10T12:04:43.544600+00:00,-182.6203
6996770,3.94,144.66,41,2025-09-10T12:05:33.548600+00:00,-97.0671
6996771,2.4,91.77,28,2025-09-10T12:06:03.879300+00:00,-0.6217
6996772,3.07,69.95,23,2025-09-10T12:06:28.058800+00:00,-12.2273
6996773,2.21,109.16,34,2025-09-10T12:06:55.243400+00:00,23.9043
6996774,6.19,137.18,47,2025-09-10T12:07:18.394000+00:00,-103.6172
6996775,2.43,118.57,42,2025-09-10T12:07:54.444100+00:00,-25.8358
6996776,1.0,120.14,48,2025-09-10T12:08:18.786600+00:00,120.14
6996777,1.32,232.16,68,2025-09-10T12:08:32.013200+00:00,72.5593
6996778,1.2,257.08,64,2025-09-10T12:08:48.695700+00:00,132.4339
6996779,1.08,160.97,56,2025-09-10T12:09:04.210400+00:00,138.6854
6996780,2.36,123.13,46,2025-09-10T12:09:18.599100+00:00,-30.7291
6996781,1.0,208.73,60,2025-09-10T12:09:42.507100+00:00,208.73
6996782,3.52,259.87,73,2025-09-10T12:09:55.806200+00:00,-261.4285
6996783,1.0,96.83,30,2025-09-10T12:10:24.815700+00:00,96.83
6996784,2.13,181.32,60,2025-09-10T12:10:38.005300+00:00,-27.1211
6996785,3.6,158.53,45,2025-09-10T12:11:00.730700+00:00,-109.076
6996786,1.0,127.83,41,2025-09-10T12:11:30.049300+00:00,127.83
6996787,4.21,197.28,67,2025-09-10T12:11:43.303400+00:00,-184.8748
6996788,6.87,89.73,35,2025-09-10T12:12:14.536200+00:00,-77.4485
6996789,1.0,142.49,38,2025-09-10T12:12:51.928300+00:00,142.49
6996790,2.08,209.21,66,2025-09-10T12:13:05.146400+00:00,1.4844
6996791,1.09,185.88,46,2025-09-10T12:13:27.577800+00:00,155.7315
6996792,2.07,228.27,66,2025-09-10T12:13:41.878200+00:00,-55.9462
6996793,1.71,250.8,58,2025-09-10T12:14:04.160200+00:00,42.5785
6996794,2.75,188.88,49,2025-09-10T12:14:24.064000+00:00,-58.9039
6996795,1.02,83.53,36,2025-09-10T12:14:49.916500+00:00,80.0859
6996796,1.39,204.48,58,2025-09-10T12:15:03.389600+00:00,95.0183
6996797,9.15,257.51,67,2025-09-10T12:15:20.785900+00:00,-231.2178
6996798,1.1,85.56,28,2025-09-10T12:16:01.771600+00:00,59.9357
6996799,1.15,341.68,89,2025-09-10T12:16:16.103500+00:00,272.6779
6996800,10.37,313.58,79,2025-09-10T12:16:31.266600+00:00,-201.9813
6996801,1.02,139.73,43,2025-09-10T12:17:13.921000+00:00,129.63
6996802,1.66,273.19,73,2025-09-10T12:17:27.460800+00:00,34.7166
6996803,5.29,194.84,53,2025-09-10T12:17:47.094400+00:00,-149.3847
6996804,2.83,175.44,42,2025-09-10T12:18:21.187300+00:00,-32.1383
6996805,1.93,115.33,39,2025-09-10T12:18:47.489200+00:00,36.0692
6996806,1.0,158.05,43,2025-09-10T12:19:08.843600+00:00,158.05
6996807,1.03,233.78,73,2025-09-10T12:19:22.106000+00:00,223.5083
6996808,1.02,170.47,58,2025-09-10T12:19:35.913100+00:00,160.337
6996809,1.04,215.06,62,2025-09-10T12:19:49.598800+00:00,188.4667
6996810,2.83,223.94,71,2025-09-10T12:20:03.322300+00:00,-65.6893
6996811,1.86,133.4,34,2025-09-10T12:20:29.614800+00:00,57.858
6996812,3.48,124.52,51,2025-09-10T12:20:50.523400+00:00,-57.5879
6996813,1.88,88.4,35,2025-09-10T12:21:19.377500+00:00,-7.1397
6996814,26.17,181.22,51,2025-09-10T12:21:40.409900+00:00,-86.6576
6996815,2.61,131.22,38,2025-09-10T12:22:34.589900+00:00,-29.4228
6996816,10.29,96.76,37,2025-09-10T12:22:59.831100+00:00,-78.2054
6996817,1.4,142.84,43,2025-09-10T12:23:42.308300+00:00,51.8367
6996818,3.44,276.31,72,2025-09-10T12:23:59.664200+00:00,-81.956
6996819,4.27,185.25,48,2025-09-10T12:24:28.365100+00:00,-101.2976
6996820,1.15,141.76,50,2025-09-10T12:24:59.752900+00:00,129.396
6996821,5.18,312.23,87,2025-09-10T12:25:14.748200+00:00,-194.2216
6996822,1.61,126.12,38,2025-09-10T12:25:48.572700+00:00,28.4422
6996823,1.39,164.19,43,2025-09-10T12:26:07.712800+00:00,68.2326
6996824,1.0,241.37,67,2025-09-10T12:26:25.019300+00:00,241.37
6996825,2.68,227.56,56,2025-09-10T12:26:38.396600+00:00,-86.3466
6996826,7.18,94.37,34,2025-09-10T12:27:03.937600+00:00,-101.3569
6996827,1.38,99.91,35,2025-09-10T12:27:41.900400+00:00,55.4149
6996828,9.47,176.81,57,2025-09-10T12:27:59.075600+00:00,-118.0324
6996829,1.13,89.13,35,2025-09-10T12:28:40.523400+00:00,67.6137
6996830,3.89,178.69,66,2025-09-10T12:28:55.248600+00:00,-117.437
6996831,1.5,74.54,34,2025-09-10T12:29:25.425200+00:00,32.4395
6996832,3.26,283.34,67,2025-09-10T12:29:43.730400+00:00,-132.646
6996833,1.56,112.64,34,2025-09-10T12:30:11.688700+00:00,29.6768
6996834,5.19,194.69,56,2025-09-10T12:30:30.502000+00:00,-155.6783
6996835,1.68,110.43,37,2025-09-10T12:31:04.274500+00:00,58.0928
6996836,1.09,252.98,60,2025-09-10T12:31:24.002800+00:00,210.7277
6996837,1.76,235.5,65,2025-09-10T12:31:38.334400+00:00,47.7972
6996838,1.0,159.52,52,2025-09-10T12:31:58.713700+00:00,159.52
6996839,5.03,236.33,65,2025-09-10T12:32:12.056600+00:00,-211.0509
6996840,1.03,119.63,42,2025-09-10T12:32:45.550900+00:00,92.3754
6996841,2.37,286.13,78,2025-09-10T12:32:59.184100+00:00,29.9081
6996842,40.29,153.67,40,2025-09-10T12:33:23.294000+00:00,-774.979
6996843,1.3,93.56,34,2025-09-10T12:34:22.871100+00:00,48.3577
6996844,1.49,252.17,71,2025-09-10T12:34:39.290700+00:00,149.9507
6996845,1.64,200.61,59,2025-09-10T12:34:57.648100+00:00,25.1535
6996846,1.25,149.41,53,2025-09-10T12:35:17.106000+00:00,95.0223
6996847,1.41,232.91,66,2025-09-10T12:35:33.191200+00:00,118.4754
6996848,1.16,255.07,72,2025-09-10T12:35:50.800700+00:00,185.3366
6996849,1.0,206.34,64,2025-09-10T12:36:06.166100+00:00,206.34
6996850,82.16,181.77,63,2025-09-10T12:36:19.454800+00:00,-350.5458
6996851,2.29,91.86,39,2025-09-10T12:37:28.059300+00:00,-20.1034
6996852,6.58,105.73,35,2025-09-10T12:37:51.665300+00:00,-42.6168
6996853,2.03,129.63,40,2025-09-10T12:38:28.442600+00:00,-6.4565
6996854,1.95,92.05,31,2025-09-10T12:38:50.561300+00:00,25.3387
6996855,1.0,160.32,55,2025-09-10T12:39:12.064200+00:00,160.32
6996856,1.0,294.01,68,2025-09-10T12:39:25.462300+00:00,295.8
6996857,3.9,474.44,105,2025-09-10T12:39:39.052000+00:00,-326.465
6996858,21.81,106.26,37,2025-09-10T12:40:09.243700+00:00,-67.1436
6996859,4.53,75.39,35,2025-09-10T12:41:01.185300+00:00,-86.6531
6996860,13.07,96.48,32,2025-09-10T12:41:33.307800+00:00,-58.9191
6996861,1.37,108.27,37,2025-09-10T12:42:18.849900+00:00,69.7129
6996862,5.6,198.89,58,2025-09-10T12:42:36.105800+00:00,-155.5947
6996863,52.06,115.47,37,2025-09-10T12:43:10.950600+00:00,-115.0658
6996864,1.79,122.09,40,2025-09-10T12:44:13.817600+00:00,31.5516
6996865,1.29,129.78,44,2025-09-10T12:44:34.290100+00:00,83.51
6996866,1.75,155.86,55,2025-09-10T12:44:50.785300+00:00,27.3301
6996867,1.3,204.62,60,2025-09-10T12:45:11.019000+00:00,89.2159
6996868,1.08,248.38,70,2025-09-10T12:45:27.530100+00:00,224.1207
6996869,1.44,232.18,67,2025-09-10T12:45:41.917500+00:00,132.9186
6996870,3.81,246.61,74,2025-09-10T12:45:59.803400+00:00,-132.5629
6996871,2.57,113.64,39,2025-09-10T12:46:29.871200+00:00,-27.6893
6996872,1.0,77.17,32,2025-09-10T12:46:54.833100+00:00,77.17
6996873,1.08,185.31,63,2025-09-10T12:47:08.055100+00:00,170.5357
6996874,1.0,140.48,58,2025-09-10T12:47:22.416100+00:00,140.48
6996875,7.3,248.08,77,2025-09-10T12:47:35.787300+00:00,-221.0587
6996876,1.15,115.78,36,2025-09-10T12:48:13.935800+00:00,99.6943
6996877,1.16,237.49,72,2025-09-10T12:48:28.892900+00:00,196.562
6996878,2.2,208.07,68,2025-09-10T12:48:44.154500+00:00,-52.4059
6996879,17.85,203.94,52,2025-09-10T12:49:07.275100+00:00,-107.448
6996880,7.81,122.15,42,2025-09-10T12:49:56.654900+00:00,-67.5854
6996881,3.15,97.98,37,2025-09-10T12:50:35.679100+00:00,-41.541
6996882,1.22,103.75,34,2025-09-10T12:51:03.333300+00:00,58.5345
6996883,2.28,184.79,62,2025-09-10T12:51:19.047100+00:00,-7.4279
6996884,1.0,173.26,45,2025-09-10T12:51:42.545600+00:00,173.26
6996885,1.01,210.12,66,2025-09-10T12:51:55.873800+00:00,186.6476
6996886,1.23,163.58,59,2025-09-10T12:52:09.360100+00:00,81.9632
6996887,4.06,267.06,70,2025-09-10T12:52:25.275800+00:00,-213.6013
6996888,32.02,110.39,34,2025-09-10T12:52:56.126900+00:00,-100.4227
6996889,2.09,91.48,30,2025-09-10T12:53:52.850600+00:00,-14.0939
6996890,2.08,158.17,41,2025-09-10T12:54:15.224300+00:00,-12.7479
6996891,4.02,137.72,46,2025-09-10T12:54:37.628300+00:00,-108.6995
6996892,1.98,145.98,34,2025-09-10T12:55:08.258800+00:00,66.2947
6996893,1.38,188.3,46,2025-09-10T12:55:30.076900+00:00,148.0298
6996894,10.93,254.08,71,2025-09-10T12:55:47.332200+00:00,-196.2273
6996895,1.27,130.81,34,2025-09-10T12:56:30.605900+00:00,57.5967
6996896,1.0,183.39,56,2025-09-10T12:56:46.743700+00:00,183.39
6996897,2.28,261.92,68,2025-09-10T12:57:00.108800+00:00,-118.7519
6996898,2.17,230.07,45,2025-09-10T12:57:23.590500+00:00,-53.1611
6996899,31.9,151.14,49,2025-09-10T12:57:46.445700+00:00,-84.0805
6996900,4.94,131.67,37,2025-09-10T12:58:43.186600+00:00,-117.3543
6996901,1.38,120.65,37,2025-09-10T12:59:16.355000+00:00,83.4985
6996902,7.41,183.55,59,2025-09-10T12:59:33.571300+00:00,-164.7388
6996903,1.17,119.41,37,2025-09-10T13:00:11.855700+00:00,75.904
6996904,1.0,299.35,87,2025-09-10T13:00:26.949400+00:00,299.35
6996905,1.42,241.31,76,2025-09-10T13:00:40.408000+00:00,108.0195
6996906,1.0,238.51,71,2025-09-10T13:00:58.139700+00:00,238.51
6996907,1.85,207.57,73,2025-09-10T13:01:11.558000+00:00,31.9322
6996908,1.65,217.99,69,2025-09-10T13:01:32.495400+00:00,33.6094
6996909,1.34,168.1,56,2025-09-10T13:01:52.013300+00:00,103.133
6996910,1.01,246.98,65,2025-09-10T13:02:08.960000+00:00,194.864
6996911,39.71,273.31,75,2025-09-10T13:02:22.474600+00:00,-230.8991
6996912,1.59,89.87,30,2025-09-10T13:03:21.926000+00:00,45.5541
6996913,1.01,274.57,74,2025-09-10T13:03:40.869300+00:00,257.1172
6996914,2.33,393.81,82,2025-09-10T13:03:54.423300+00:00,-66.1502
6996915,1.44,217.34,62,2025-09-10T13:04:18.203400+00:00,85.2361
6996916,1.05,201.07,67,2025-09-10T13:04:36.044600+00:00,191.3235
6996917,1.59,253.03,81,2025-09-10T13:04:49.990000+00:00,84.89
6996918,1.65,211.51,57,2025-09-10T13:05:09.081700+00:00,101.2776
6996919,1.4,256.86,68,2025-09-10T13:05:28.569700+00:00,154.0501
6996920,1.0,218.05,63,2025-09-10T13:05:46.023100+00:00,218.05
6996921,1.16,240.08,72,2025-09-10T13:05:59.355100+00:00,233.3887
6996922,1.39,320.49,85,2025-09-10T13:06:14.646000+00:00,162.4718
6996923,3.96,250.31,73,2025-09-10T13:06:32.127900+00:00,-256.874
6996924,3.38,91.31,30,2025-09-10T13:07:02.638400+00:00,-17.543
6996925,1.84,124.53,37,2025-09-10T13:07:31.030300+00:00,45.5325
6996926,3.43,279.52,75,2025-09-10T13:07:51.847800+00:00,-80.6382
6996927,1.71,122.45,36,2025-09-10T13:08:20.577700+00:00,30.1577
6996928,1.0,184.22,56,2025-09-10T13:08:40.473200+00:00,184.22
6996929,3.58,217.12,55,2025-09-10T13:08:53.852400+00:00,-122.6291
6996930,1.0,210.0,57,2025-09-10T13:09:23.001600+00:00,210.0
6996931,1.06,322.94,68,2025-09-10T13:09:36.369000+00:00,266.4232
6996932,11.01,440.5,101,2025-09-10T13:09:50.486900+00:00,-289.1618
6996933,4.44,214.71,34,2025-09-10T13:10:33.925100+00:00,-211.4962
6996934,1.0,87.1,34,2025-09-10T13:11:05.756100+00:00,87.1
6996935,1.11,283.56,70,2025-09-10T13:11:19.175000+00:00,199.6274
6996936,130.14,339.95,94,2025-09-10T13:11:33.908400+00:00,-213.8803
6996937,1.15,101.6,30,2025-09-10T13:12:48.360000+00:00,73.2694
6996938,12.29,182.67,72,2025-09-10T13:13:03.286800+00:00,-169.7852
6996939,3.91,104.48,30,2025-09-10T13:13:48.043800+00:00,-62.5636
6996940,1.57,107.76,30,2025-09-10T13:14:18.403000+00:00,24.0783
6996941,1.16,191.3,68,2025-09-10T13:14:37.249100+00:00,123.8445
6996942,1.21,275.13,75,2025-09-10T13:14:52.548800+00:00,161.8132
6996943,8.22,297.88,71,2025-09-10T13:15:08.252300+00:00,-235.0923
6996944,1.86,139.2,32,2025-09-10T13:15:47.922900+00:00,63.5033
6996945,1.15,194.12,50,2025-09-10T13:16:08.857200+00:00,171.2347
6996946,70.94,195.28,69,2025-09-10T13:16:23.842000+00:00,-148.2526
6996947,2.71,60.53,24,2025-09-10T13:17:30.671400+00:00,-8.3279
6996948,2.1,200.96,49,2025-09-10T13:17:56.369800+00:00,-39.3637
6996949,1.0,249.59,59,2025-09-10T13:18:18.783100+00:00,249.59
6996950,1.32,312.94,73,2025-09-10T13:18:32.141100+00:00,189.7127
6996951,2.92,327.57,94,2025-09-10T13:18:48.870400+00:00,-60.9385
6996952,1.32,180.04,51,2025-09-10T13:19:15.544000+00:00,75.4789
6996953,1.31,215.91,67,2025-09-10T13:19:32.181600+00:00,134.0183
6996954,1.28,193.76,68,2025-09-10T13:19:48.816500+00:00,131.7687
6996955,3.92,223.84,74,2025-09-10T13:20:05.230800+00:00,-166.4592
6996956,1.0,176.41,38,2025-09-10T13:20:35.601800+00:00,176.41
6996957,1.4,329.56,78,2025-09-10T13:20:48.856300+00:00,170.54
6996958,1.26,198.92,57,2025-09-10T13:21:06.315100+00:00,117.2424
6996959,2.47,146.3,54,2025-09-10T13:21:22.565000+00:00,-48.0992
6996960,1.35,225.01,52,2025-09-10T13:21:47.064400+00:00,133.2744
6996961,1.15,143.56,51,2025-09-10T13:22:04.095200+00:00,117.7318
6996962,1.19,168.33,62,2025-09-10T13:22:19.144700+00:00,129.6758
6996963,1.0,217.16,72,2025-09-10T13:22:34.794400+00:00,217.16
6996964,1.24,473.31,100,2025-09-10T13:22:48.176400+00:00,172.7822
6996965,1.0,316.78,94,2025-09-10T13:23:04.211800+00:00,316.78
6996966,13.77,330.1,79,2025-09-10T13:23:17.767000+00:00,-223.5592
6996967,6.16,80.76,28,2025-09-10T13:24:03.851900+00:00,-47.6617
6996968,4.71,81.08,24,2025-09-10T13:24:39.885000+00:00,-55.4501
6996969,2.51,122.92,36,2025-09-10T13:25:12.469400+00:00,-43.8895
6996970,1.06,232.31,50,2025-09-10T13:25:37.087400+00:00,209.8678
6996971,1.55,226.71,65,2025-09-10T13:25:51.050000+00:00,73.7886
6996972,3.8,230.87,64,2025-09-10T13:26:09.790900+00:00,-213.051
6996973,3.1,147.58,34,2025-09-10T13:26:39.671300+00:00,-37.5311
6996974,2.85,95.38,38,2025-09-10T13:27:07.020600+00:00,-37.0672
6996975,1.0,170.28,41,2025-09-10T13:27:33.304500+00:00,170.28
6996976,61.96,185.55,66,2025-09-10T13:27:46.530300+00:00,-136.9458
6996977,1.71,134.68,39,2025-09-10T13:28:51.558600+00:00,36.6861
6996978,1.0,262.53,66,2025-09-10T13:29:11.417300+00:00,262.53
6996979,1.12,303.46,73,2025-09-10T13:29:24.837000+00:00,237.035
6996980,1.0,404.08,89,2025-09-10T13:29:39.707300+00:00,404.08
6996981,1.94,329.03,81,2025-09-10T13:29:53.202600+00:00,74.3104
6996982,1.0,272.09,63,2025-09-10T13:30:14.778600+00:00,272.09
6996983,3.75,228.08,73,2025-09-10T13:30:28.162200+00:00,-116.249
6996984,1.0,94.13,40,2025-09-10T13:30:57.910700+00:00,94.13
6996985,1.0,291.84,72,2025-09-10T13:31:11.112900+00:00,291.84
6996986,2.28,366.23,87,2025-09-10T13:31:24.445300+00:00,-92.446
6996987,1.0,198.53,53,2025-09-10T13:31:47.954200+00:00,198.53
6996988,1.16,320.6,70,2025-09-10T13:32:01.222900+00:00,259.4604
6996989,1.0,262.54,75,2025-09-10T13:32:16.413600+00:00,262.54
6996990,3.09,305.44,79,2025-09-10T13:32:29.825500+00:00,-95.692
6996991,94.47,116.48,36,2025-09-10T13:32:57.195200+00:00,-621.0732
6996992,4.45,158.68,37,2025-09-10T13:34:07.571300+00:00,-136.725
6996993,3.22,145.85,41,2025-09-10T13:34:39.563000+00:00,-0.2838
6996994,3.62,108.94,28,2025-09-10T13:35:07.387100+00:00,-58.6688
6996995,27.4,89.91,30,2025-09-10T13:35:36.669700+00:00,-116.2937
6996996,1.37,120.51,38,2025-09-10T13:36:31.446900+00:00,72.0255
6996997,1.43,260.04,64,2025-09-10T13:36:48.663800+00:00,102.5885
6996998,4.96,268.47,70,2025-09-10T13:37:06.348300+00:00,-130.3049
6996999,1.77,108.5,33,2025-09-10T13:37:39.689400+00:00,48.5707
6997000,9.81,302.81,75,2025-09-10T13:38:00.015400+00:00,-316.6178
6997001,1.19,140.5,38,2025-09-10T13:38:41.906100+00:00,73.5449
6997002,1.0,187.83,58,2025-09-10T13:38:57.305100+00:00,187.83
6997003,12.37,312.1,74,2025-09-10T13:39:10.608500+00:00,-269.9685
6997004,1.06,138.09,37,2025-09-10T13:39:55.338000+00:00,123.7783
6997005,1.0,219.11,73,2025-09-10T13:40:09.246800+00:00,219.11
6997006,3.36,277.08,77,2025-09-10T13:40:22.666100+00:00,-98.7893
6997007,4.19,136.77,40,2025-09-10T13:40:51.082600+00:00,-138.8213
6997008,1.51,105.3,27,2025-09-10T13:41:22.320600+00:00,48.1685
6997009,2.39,245.92,68,2025-09-10T13:41:40.671600+00:00,-77.017
6997010,2.48,95.72,31,2025-09-10T13:42:04.741000+00:00,-35.7354
